prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2018-04-11,18:35,7.0,-7.65,107.692,680,BRIN multistation SQM 2018 (GRT),Per-night SQM Isha observation; station GRT; Garut West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.53 mag/arcsec²; threshold=20.03; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-04,18:48,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.84 mag/arcsec²; threshold=19.34; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-05,18:56,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.59 mag/arcsec²; threshold=19.09; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-06,18:49,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.43 mag/arcsec²; threshold=18.93; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-07,18:49,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.10 mag/arcsec²; threshold=18.60; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-11,18:50,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.07 mag/arcsec²; threshold=19.57; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-12,18:50,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.67 mag/arcsec²; threshold=19.17; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-13,18:50,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.31 mag/arcsec²; threshold=18.81; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-14,18:51,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.80 mag/arcsec²; threshold=19.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-15,19:09,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.18 mag/arcsec²; threshold=18.68; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-02,18:54,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.68 mag/arcsec²; threshold=19.18; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-03,18:54,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.84 mag/arcsec²; threshold=19.34; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-04,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.05 mag/arcsec²; threshold=19.55; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-05,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.40 mag/arcsec²; threshold=19.90; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-06,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.01 mag/arcsec²; threshold=19.51; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-07,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.53 mag/arcsec²; threshold=19.03; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-08,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.06 mag/arcsec²; threshold=18.56; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-09,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.84 mag/arcsec²; threshold=19.34; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-10,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.01 mag/arcsec²; threshold=19.51; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-11,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.98 mag/arcsec²; threshold=19.48; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-12,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.28 mag/arcsec²; threshold=19.78; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-13,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.63 mag/arcsec²; threshold=19.13; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-14,18:56,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.32 mag/arcsec²; threshold=18.82; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-30,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.70 mag/arcsec²; threshold=19.20; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-31,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.97 mag/arcsec²; threshold=19.47; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-01,18:54,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.85 mag/arcsec²; threshold=19.35; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-02,18:55,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.93 mag/arcsec²; threshold=19.43; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-03,18:54,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.45 mag/arcsec²; threshold=18.95; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-04,18:57,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.51 mag/arcsec²; threshold=19.01; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-05,19:07,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.69 mag/arcsec²; threshold=19.19; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-06,18:53,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.13 mag/arcsec²; threshold=19.63; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-07,18:54,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.07 mag/arcsec²; threshold=19.57; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-08,18:53,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.92 mag/arcsec²; threshold=19.42; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-09,18:53,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.66 mag/arcsec²; threshold=19.16; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-10,18:53,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.40 mag/arcsec²; threshold=18.90; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-11,19:06,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.86 mag/arcsec²; threshold=19.36; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-12,18:52,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.80 mag/arcsec²; threshold=19.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-29,18:47,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.05 mag/arcsec²; threshold=19.55; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-30,18:46,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.51 mag/arcsec²; threshold=19.01; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-31,18:46,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.33 mag/arcsec²; threshold=19.83; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-01,18:45,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.63 mag/arcsec²; threshold=19.13; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-02,19:02,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.59 mag/arcsec²; threshold=19.09; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-03,18:44,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.00 mag/arcsec²; threshold=19.50; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-05,19:12,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.25 mag/arcsec²; threshold=19.75; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-06,18:43,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.48 mag/arcsec²; threshold=18.98; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-07,18:43,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.05 mag/arcsec²; threshold=19.55; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-08,18:42,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.01 mag/arcsec²; threshold=19.51; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-09,18:42,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.82 mag/arcsec²; threshold=19.32; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-10,18:44,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.71 mag/arcsec²; threshold=19.21; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-11,18:59,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.36 mag/arcsec²; threshold=19.86; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-28,18:35,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.07 mag/arcsec²; threshold=19.57; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-29,18:37,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.16 mag/arcsec²; threshold=19.66; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-30,18:37,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.70 mag/arcsec²; threshold=19.20; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-01,18:38,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.85 mag/arcsec²; threshold=19.35; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-02,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.05 mag/arcsec²; threshold=19.55; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-03,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.06 mag/arcsec²; threshold=18.56; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-04,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.00 mag/arcsec²; threshold=19.50; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-05,18:37,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.15 mag/arcsec²; threshold=19.65; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-06,18:52,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.43 mag/arcsec²; threshold=19.93; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-07,18:34,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.84 mag/arcsec²; threshold=19.34; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-08,18:32,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.81 mag/arcsec²; threshold=19.31; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-02,18:28,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.40 mag/arcsec²; threshold=18.90; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-04,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.94 mag/arcsec²; threshold=19.44; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-05,18:28,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.54 mag/arcsec²; threshold=19.04; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-06,18:31,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.59 mag/arcsec²; threshold=19.09; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-07,18:32,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.99 mag/arcsec²; threshold=19.49; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-08,18:31,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.41 mag/arcsec²; threshold=19.91; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-09,18:43,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.82 mag/arcsec²; threshold=19.32; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-25,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.08 mag/arcsec²; threshold=18.58; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-26,18:33,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.59 mag/arcsec²; threshold=19.09; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-27,18:34,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.32 mag/arcsec²; threshold=18.82; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-29,18:39,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.25 mag/arcsec²; threshold=19.75; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-30,18:37,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.03 mag/arcsec²; threshold=19.53; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-01,18:35,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.96 mag/arcsec²; threshold=19.46; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-02,18:40,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.88 mag/arcsec²; threshold=19.38; Damanhuri & Mukarram LAPAN 2022 dataset
